order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,cost,profit
ORD016630,2023-11-11,C0155,P004,6,245.85,0.05,1401.34,744.0,657.34
ORD016631,2023-11-11,C0321,P003,2,371.58,0.0,743.16,598.68,144.48
ORD016632,2023-11-11,C0192,P004,1,245.85,0.05,233.56,124.0,109.56
ORD016633,2023-11-11,C0124,P006,3,359.35,0.0,1078.05,690.33,387.72
ORD016634,2023-11-11,C0048,P031,4,114.14,0.0,456.56,258.64,197.92
ORD016635,2023-11-11,C0330,P014,5,1139.22,0.0,5696.1,2463.8,3232.3
ORD016636,2023-11-11,C0026,P028,3,69.76,0.05,198.82,123.39,75.43
ORD016637,2023-11-11,C0710,P006,3,359.35,0.0,1078.05,690.33,387.72
ORD016638,2023-11-11,C0128,P016,5,281.79,0.05,1338.5,956.95,381.55
ORD016639,2023-11-11,C0418,P013,4,134.49,0.0,537.96,416.88,121.08
ORD016640,2023-11-11,C0623,P033,2,713.04,0.0,1426.08,766.72,659.36
ORD016641,2023-11-11,C0188,P026,2,549.6,0.0,1099.2,503.64,595.56
ORD016642,2023-11-11,C0250,P030,4,653.01,0.05,2481.44,1376.16,1105.28
ORD016643,2023-11-11,C0026,P025,5,467.8,0.05,2222.05,936.9,1285.15
ORD016644,2023-11-11,C0209,P035,2,408.66,0.0,817.32,386.44,430.88
ORD016645,2023-11-11,C0509,P003,2,371.58,0.05,706.0,598.68,107.32
ORD016646,2023-11-11,C0325,P021,3,101.28,0.05,288.65,127.29,161.36
ORD016647,2023-11-11,C0384,P037,3,1005.01,0.05,2864.28,1321.71,1542.57
ORD016648,2023-11-11,C0271,P023,5,212.57,0.05,1009.71,698.95,310.76
ORD016649,2023-11-11,C0518,P019,2,793.08,0.05,1506.85,690.92,815.93
ORD016650,2023-11-11,C0570,P021,1,101.28,0.0,101.28,42.43,58.85
ORD016651,2023-11-11,C0071,P004,2,245.85,0.05,467.11,248.0,219.11
ORD016652,2023-11-11,C0068,P028,4,69.76,0.05,265.09,164.52,100.57
ORD016653,2023-11-11,C0605,P028,1,69.76,0.0,69.76,41.13,28.63
ORD016654,2023-11-11,C0122,P003,2,371.58,0.05,706.0,598.68,107.32
ORD016655,2023-11-11,C0400,P019,4,793.08,0.05,3013.7,1381.84,1631.86
ORD016656,2023-11-11,C0609,P019,5,793.08,0.0,3965.4,1727.3,2238.1
ORD016657,2023-11-11,C0292,P023,2,212.57,0.0,425.14,279.58,145.56
ORD016658,2023-11-11,C0239,P030,2,653.01,0.0,1306.02,688.08,617.94
ORD016659,2023-11-11,C0312,P022,3,211.14,0.0,633.42,342.57,290.85
ORD016660,2023-11-11,C0320,P023,5,212.57,0.0,1062.85,698.95,363.9
ORD016661,2023-11-11,C0307,P040,4,132.54,0.0,530.16,291.64,238.52
ORD016662,2023-11-11,C0343,P017,5,438.79,0.0,2193.95,1542.35,651.6
ORD016663,2023-11-11,C0386,P009,2,132.1,0.05,250.99,114.78,136.21
ORD016664,2023-11-11,C0269,P024,2,271.93,0.0,543.86,277.48,266.38
ORD016665,2023-11-11,C0547,P037,1,1005.01,0.0,1005.01,440.57,564.44
ORD016666,2023-11-11,C0546,P025,4,467.8,0.0,1871.2,749.52,1121.68
ORD016667,2023-11-11,C0208,P009,1,132.1,0.0,132.1,57.39,74.71
ORD016668,2023-11-11,C0442,P007,9,578.25,0.05,4944.04,3168.81,1775.23
ORD016669,2023-11-11,C0115,P033,3,713.04,0.0,2139.12,1150.08,989.04
ORD016670,2023-11-11,C0462,P031,5,114.14,0.0,570.7,323.3,247.4
ORD016671,2023-11-11,C0675,P021,5,101.28,0.0,506.4,212.15,294.25
ORD016672,2023-11-11,C0245,P031,2,114.14,0.0,228.28,129.32,98.96
ORD016673,2023-11-11,C0676,P007,25,578.25,0.05,13733.44,8802.25,4931.19
ORD016674,2023-11-11,C0240,P026,2,549.6,0.0,1099.2,503.64,595.56
ORD016675,2023-11-11,C0398,P023,2,212.57,0.0,425.14,279.58,145.56
ORD016676,2023-11-11,C0105,P031,5,114.14,0.05,542.16,323.3,218.86
ORD016677,2023-11-11,C0547,P009,4,132.1,0.0,528.4,229.56,298.84
ORD016678,2023-11-11,C0297,P009,5,132.1,0.05,627.48,286.95,340.52
ORD016679,2023-11-11,C0698,P022,4,211.14,0.0,844.56,456.76,387.8
ORD016680,2023-11-11,C0283,P017,5,438.79,0.0,2193.95,1542.35,651.6
ORD016681,2023-11-11,C0446,P029,3,255.62,0.05,728.52,399.57,328.95
ORD016682,2023-11-11,C0609,P020,1,927.11,0.0,927.11,412.68,514.43
ORD016683,2023-11-11,C0294,P037,2,1005.01,0.0,2010.02,881.14,1128.88
ORD016684,2023-11-11,C0636,P039,3,833.41,0.0,2500.23,1105.89,1394.34
ORD016685,2023-11-11,C0049,P030,2,653.01,0.0,1306.02,688.08,617.94
ORD016686,2023-11-11,C0563,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD016687,2023-11-11,C0226,P013,2,134.49,0.0,268.98,208.44,60.54
ORD016688,2023-11-11,C0181,P002,5,771.3,0.0,3856.5,1854.35,2002.15
ORD016689,2023-11-11,C0423,P018,1,366.81,0.0,366.81,236.51,130.3
ORD016690,2023-11-11,C0586,P010,3,871.26,0.0,2613.78,1216.47,1397.31
ORD016691,2023-11-11,C0072,P016,5,281.79,0.0,1408.95,956.95,452.0
ORD016692,2023-11-11,C0720,P020,1,927.11,0.05,880.75,412.68,468.07
ORD016693,2023-11-11,C0155,P021,12,101.28,0.05,1154.59,509.16,645.43
ORD016694,2023-11-11,C0013,P033,5,713.04,0.05,3386.94,1916.8,1470.14
ORD016695,2023-11-12,C0440,P019,3,793.08,0.0,2379.24,1036.38,1342.86
ORD016696,2023-11-12,C0239,P024,3,271.93,0.0,815.79,416.22,399.57
ORD016697,2023-11-12,C0693,P015,3,296.28,0.0,888.84,438.63,450.21
ORD016698,2023-11-12,C0455,P038,4,89.86,0.0,359.44,153.52,205.92
ORD016699,2023-11-12,C0681,P021,1,101.28,0.05,96.22,42.43,53.79
ORD016700,2023-11-12,C0367,P018,12,366.81,0.05,4181.63,2838.12,1343.51
ORD016701,2023-11-12,C0250,P003,3,371.58,0.05,1059.0,898.02,160.98
ORD016702,2023-11-12,C0737,P011,5,823.76,0.0,4118.8,2434.15,1684.65
ORD016703,2023-11-12,C0470,P007,8,578.25,0.05,4394.7,2816.72,1577.98
ORD016704,2023-11-12,C0371,P025,2,467.8,0.0,935.6,374.76,560.84
ORD016705,2023-11-12,C0635,P027,2,707.82,0.0,1415.64,634.9,780.74
ORD016706,2023-11-12,C0200,P023,3,212.57,0.05,605.82,419.37,186.45
ORD016707,2023-11-12,C0133,P009,2,132.1,0.0,264.2,114.78,149.42
ORD016708,2023-11-12,C0013,P004,4,245.85,0.05,934.23,496.0,438.23
ORD016709,2023-11-12,C0407,P008,5,784.45,0.0,3922.25,2395.15,1527.1
ORD016710,2023-11-12,C0706,P006,12,359.35,0.05,4096.59,2761.32,1335.27
ORD016711,2023-11-12,C0746,P014,3,1139.22,0.05,3246.78,1478.28,1768.5
ORD016712,2023-11-12,C0643,P013,4,134.49,0.0,537.96,416.88,121.08
ORD016713,2023-11-12,C0080,P007,5,578.25,0.0,2891.25,1760.45,1130.8
ORD016714,2023-11-12,C0224,P031,3,114.14,0.0,342.42,193.98,148.44
ORD016715,2023-11-12,C0377,P022,5,211.14,0.05,1002.91,570.95,431.96
ORD016716,2023-11-12,C0007,P009,5,132.1,0.0,660.5,286.95,373.55
ORD016717,2023-11-12,C0095,P023,1,212.57,0.05,201.94,139.79,62.15
ORD016718,2023-11-12,C0239,P031,3,114.14,0.0,342.42,193.98,148.44
ORD016719,2023-11-12,C0337,P003,4,371.58,0.05,1412.0,1197.36,214.64
ORD016720,2023-11-12,C0194,P012,1,834.52,0.0,834.52,416.41,418.11
ORD016721,2023-11-12,C0746,P023,2,212.57,0.05,403.88,279.58,124.3
ORD016722,2023-11-12,C0567,P031,5,114.14,0.0,570.7,323.3,247.4
ORD016723,2023-11-12,C0202,P008,5,784.45,0.0,3922.25,2395.15,1527.1
ORD016724,2023-11-12,C0685,P028,3,69.76,0.05,198.82,123.39,75.43
ORD016725,2023-11-12,C0061,P013,5,134.49,0.0,672.45,521.1,151.35
ORD016726,2023-11-12,C0645,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD016727,2023-11-12,C0617,P029,5,255.62,0.0,1278.1,665.95,612.15
ORD016728,2023-11-12,C0290,P039,5,833.41,0.0,4167.05,1843.15,2323.9
ORD016729,2023-11-12,C0281,P017,2,438.79,0.05,833.7,616.94,216.76
ORD016730,2023-11-12,C0188,P019,1,793.08,0.0,793.08,345.46,447.62
ORD016731,2023-11-12,C0246,P017,4,438.79,0.05,1667.4,1233.88,433.52
ORD016732,2023-11-12,C0537,P020,3,927.11,0.05,2642.26,1238.04,1404.22
ORD016733,2023-11-12,C0544,P036,1,556.94,0.0,556.94,303.48,253.46
ORD016734,2023-11-12,C0685,P022,5,211.14,0.05,1002.91,570.95,431.96
ORD016735,2023-11-12,C0145,P026,3,549.6,0.0,1648.8,755.46,893.34
ORD016736,2023-11-12,C0675,P019,5,793.08,0.0,3965.4,1727.3,2238.1
ORD016737,2023-11-12,C0246,P021,3,101.28,0.05,288.65,127.29,161.36
ORD016738,2023-11-12,C0042,P005,2,762.02,0.3,1066.83,721.7,345.13
ORD016739,2023-11-12,C0465,P018,4,366.81,0.05,1393.88,946.04,447.84
ORD016740,2023-11-12,C0601,P035,4,408.66,0.0,1634.64,772.88,861.76
ORD016741,2023-11-12,C0340,P019,4,793.08,0.0,3172.32,1381.84,1790.48
ORD016742,2023-11-12,C0021,P021,2,101.28,0.0,202.56,84.86,117.7
ORD016743,2023-11-12,C0072,P040,4,132.54,0.0,530.16,291.64,238.52
ORD016744,2023-11-12,C0187,P036,3,556.94,0.05,1587.28,910.44,676.84
ORD016745,2023-11-12,C0290,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD016746,2023-11-12,C0076,P005,10,762.02,0.3,5334.14,3608.5,1725.64
ORD016747,2023-11-12,C0632,P027,1,707.82,0.05,672.43,317.45,354.98
ORD016748,2023-11-12,C0596,P013,4,134.49,0.0,537.96,416.88,121.08
ORD016749,2023-11-12,C0259,P004,4,245.85,0.0,983.4,496.0,487.4
ORD016750,2023-11-12,C0520,P039,3,833.41,0.0,2500.23,1105.89,1394.34
ORD016751,2023-11-12,C0214,P030,5,653.01,0.0,3265.05,1720.2,1544.85
ORD016752,2023-11-12,C0677,P004,1,245.85,0.0,245.85,124.0,121.85
ORD016753,2023-11-12,C0317,P001,2,34.67,0.0,69.34,44.52,24.82
ORD016754,2023-11-12,C0293,P023,2,212.57,0.05,403.88,279.58,124.3
ORD016755,2023-11-12,C0553,P004,1,245.85,0.0,245.85,124.0,121.85
ORD016756,2023-11-12,C0638,P024,2,271.93,0.0,543.86,277.48,266.38
ORD016757,2023-11-12,C0230,P024,1,271.93,0.0,271.93,138.74,133.19
ORD016758,2023-11-12,C0684,P007,4,578.25,0.0,2313.0,1408.36,904.64
ORD016759,2023-11-12,C0680,P034,2,785.69,0.05,1492.81,844.84,647.97
ORD016760,2023-11-12,C0630,P016,3,281.79,0.0,845.37,574.17,271.2
ORD016761,2023-11-12,C0608,P023,4,212.57,0.0,850.28,559.16,291.12
ORD016762,2023-11-12,C0031,P027,2,707.82,0.0,1415.64,634.9,780.74
ORD016763,2023-11-12,C0325,P008,10,784.45,0.05,7452.28,4790.3,2661.98
ORD016764,2023-11-12,C0719,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD016765,2023-11-12,C0205,P036,5,556.94,0.0,2784.7,1517.4,1267.3
ORD016766,2023-11-12,C0115,P037,4,1005.01,0.0,4020.04,1762.28,2257.76
ORD016767,2023-11-12,C0576,P004,5,245.85,0.05,1167.79,620.0,547.79
ORD016768,2023-11-12,C0505,P021,1,101.28,0.0,101.28,42.43,58.85
ORD016769,2023-11-12,C0158,P012,3,834.52,0.05,2378.38,1249.23,1129.15
ORD016770,2023-11-12,C0319,P007,1,578.25,0.0,578.25,352.09,226.16
ORD016771,2023-11-12,C0205,P035,3,408.66,0.0,1225.98,579.66,646.32
ORD016772,2023-11-12,C0094,P012,3,834.52,0.0,2503.56,1249.23,1254.33
ORD016773,2023-11-12,C0062,P013,5,134.49,0.0,672.45,521.1,151.35
ORD016774,2023-11-13,C0620,P022,2,211.14,0.05,401.17,228.38,172.79
ORD016775,2023-11-13,C0350,P007,4,578.25,0.0,2313.0,1408.36,904.64
ORD016776,2023-11-13,C0637,P004,1,245.85,0.0,245.85,124.0,121.85
ORD016777,2023-11-13,C0313,P018,3,366.81,0.0,1100.43,709.53,390.9
ORD016778,2023-11-13,C0243,P001,1,34.67,0.05,32.94,22.26,10.68
ORD016779,2023-11-13,C0551,P032,2,1116.38,0.0,2232.76,954.74,1278.02
ORD016780,2023-11-13,C0052,P012,1,834.52,0.05,792.79,416.41,376.38
ORD016781,2023-11-13,C0164,P007,3,578.25,0.0,1734.75,1056.27,678.48
ORD016782,2023-11-13,C0010,P010,5,871.26,0.05,4138.48,2027.45,2111.04
ORD016783,2023-11-13,C0304,P021,3,101.28,0.0,303.84,127.29,176.55
ORD016784,2023-11-13,C0495,P007,3,578.25,0.0,1734.75,1056.27,678.48
ORD016785,2023-11-13,C0631,P009,1,132.1,0.05,125.49,57.39,68.1
ORD016786,2023-11-13,C0541,P013,25,134.49,0.05,3194.14,2605.5,588.64
ORD016787,2023-11-13,C0621,P012,4,834.52,0.0,3338.08,1665.64,1672.44
ORD016788,2023-11-13,C0102,P001,5,34.67,0.0,173.35,111.3,62.05
ORD016789,2023-11-13,C0138,P001,4,34.67,0.05,131.75,89.04,42.71
ORD016790,2023-11-13,C0350,P036,2,556.94,0.0,1113.88,606.96,506.92
ORD016791,2023-11-13,C0505,P005,8,762.02,0.3,4267.31,2886.8,1380.51
ORD016792,2023-11-13,C0534,P031,2,114.14,0.0,228.28,129.32,98.96
ORD016793,2023-11-13,C0197,P009,2,132.1,0.05,250.99,114.78,136.21
ORD016794,2023-11-13,C0259,P021,4,101.28,0.0,405.12,169.72,235.4
ORD016795,2023-11-13,C0010,P006,3,359.35,0.05,1024.15,690.33,333.82
ORD016796,2023-11-13,C0478,P020,3,927.11,0.0,2781.33,1238.04,1543.29
ORD016797,2023-11-13,C0357,P002,1,771.3,0.0,771.3,370.87,400.43
ORD016798,2023-11-13,C0648,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD016799,2023-11-13,C0469,P008,4,784.45,0.0,3137.8,1916.12,1221.68
ORD016800,2023-11-13,C0015,P028,5,69.76,0.0,348.8,205.65,143.15
ORD016801,2023-11-13,C0574,P001,2,34.67,0.0,69.34,44.52,24.82
ORD016802,2023-11-13,C0216,P023,5,212.57,0.0,1062.85,698.95,363.9
ORD016803,2023-11-13,C0125,P029,4,255.62,0.0,1022.48,532.76,489.72
ORD016804,2023-11-13,C0688,P012,4,834.52,0.0,3338.08,1665.64,1672.44
ORD016805,2023-11-13,C0638,P013,3,134.49,0.0,403.47,312.66,90.81
ORD016806,2023-11-13,C0573,P022,5,211.14,0.0,1055.7,570.95,484.75
ORD016807,2023-11-13,C0202,P033,2,713.04,0.0,1426.08,766.72,659.36
ORD016808,2023-11-13,C0588,P008,3,784.45,0.0,2353.35,1437.09,916.26
ORD016809,2023-11-13,C0569,P032,5,1116.38,0.05,5302.8,2386.85,2915.96
ORD016810,2023-11-13,C0571,P007,4,578.25,0.0,2313.0,1408.36,904.64
ORD016811,2023-11-13,C0058,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD016812,2023-11-13,C0143,P007,3,578.25,0.0,1734.75,1056.27,678.48
ORD016813,2023-11-13,C0237,P032,3,1116.38,0.0,3349.14,1432.11,1917.03
ORD016814,2023-11-13,C0620,P035,4,408.66,0.05,1552.91,772.88,780.03
ORD016815,2023-11-13,C0250,P021,3,101.28,0.05,288.65,127.29,161.36
ORD016816,2023-11-13,C0485,P012,2,834.52,0.0,1669.04,832.82,836.22
ORD016817,2023-11-13,C0661,P025,3,467.8,0.0,1403.4,562.14,841.26
ORD016818,2023-11-13,C0244,P032,5,1116.38,0.0,5581.9,2386.85,3195.05
ORD016819,2023-11-13,C0032,P018,3,366.81,0.0,1100.43,709.53,390.9
ORD016820,2023-11-13,C0259,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD016821,2023-11-13,C0483,P027,3,707.82,0.0,2123.46,952.35,1171.11
ORD016822,2023-11-13,C0255,P006,4,359.35,0.0,1437.4,920.44,516.96
ORD016823,2023-11-13,C0707,P031,2,114.14,0.0,228.28,129.32,98.96
ORD016824,2023-11-13,C0141,P037,3,1005.01,0.05,2864.28,1321.71,1542.57
ORD016825,2023-11-13,C0464,P035,1,408.66,0.0,408.66,193.22,215.44
ORD016826,2023-11-13,C0667,P029,5,255.62,0.0,1278.1,665.95,612.15
ORD016827,2023-11-14,C0547,P025,4,467.8,0.0,1871.2,749.52,1121.68
ORD016828,2023-11-14,C0695,P008,4,784.45,0.0,3137.8,1916.12,1221.68
ORD016829,2023-11-14,C0063,P018,1,366.81,0.05,348.47,236.51,111.96
ORD016830,2023-11-14,C0537,P012,1,834.52,0.05,792.79,416.41,376.38
ORD016831,2023-11-14,C0396,P031,4,114.14,0.05,433.73,258.64,175.09
ORD016832,2023-11-14,C0659,P019,2,793.08,0.0,1586.16,690.92,895.24
ORD016833,2023-11-14,C0249,P022,10,211.14,0.05,2005.83,1141.9,863.93
ORD016834,2023-11-14,C0413,P031,4,114.14,0.05,433.73,258.64,175.09
ORD016835,2023-11-14,C0343,P030,4,653.01,0.0,2612.04,1376.16,1235.88
ORD016836,2023-11-14,C0174,P021,1,101.28,0.0,101.28,42.43,58.85
ORD016837,2023-11-14,C0274,P029,2,255.62,0.05,485.68,266.38,219.3
ORD016838,2023-11-14,C0092,P018,3,366.81,0.05,1045.41,709.53,335.88
ORD016839,2023-11-14,C0192,P031,5,114.14,0.05,542.16,323.3,218.86
ORD016840,2023-11-14,C0665,P022,5,211.14,0.0,1055.7,570.95,484.75
ORD016841,2023-11-14,C0596,P040,5,132.54,0.0,662.7,364.55,298.15
ORD016842,2023-11-14,C0486,P012,3,834.52,0.05,2378.38,1249.23,1129.15
ORD016843,2023-11-14,C0732,P018,3,366.81,0.05,1045.41,709.53,335.88
ORD016844,2023-11-14,C0508,P034,1,785.69,0.05,746.41,422.42,323.99
ORD016845,2023-11-14,C0114,P007,2,578.25,0.05,1098.68,704.18,394.5
ORD016846,2023-11-14,C0396,P031,5,114.14,0.05,542.16,323.3,218.86
ORD016847,2023-11-14,C0081,P004,5,245.85,0.05,1167.79,620.0,547.79
ORD016848,2023-11-14,C0483,P027,2,707.82,0.0,1415.64,634.9,780.74
ORD016849,2023-11-14,C0609,P009,1,132.1,0.0,132.1,57.39,74.71
ORD016850,2023-11-14,C0714,P028,4,69.76,0.0,279.04,164.52,114.52
ORD016851,2023-11-14,C0596,P001,2,34.67,0.0,69.34,44.52,24.82
ORD016852,2023-11-14,C0336,P018,4,366.81,0.0,1467.24,946.04,521.2
ORD016853,2023-11-14,C0612,P020,5,927.11,0.05,4403.77,2063.4,2340.37
ORD016854,2023-11-14,C0074,P025,1,467.8,0.05,444.41,187.38,257.03
ORD016855,2023-11-14,C0086,P022,3,211.14,0.0,633.42,342.57,290.85
ORD016856,2023-11-14,C0384,P031,3,114.14,0.05,325.3,193.98,131.32
ORD016857,2023-11-14,C0498,P035,2,408.66,0.0,817.32,386.44,430.88
ORD016858,2023-11-14,C0509,P004,3,245.85,0.05,700.67,372.0,328.67
ORD016859,2023-11-14,C0616,P035,1,408.66,0.05,388.23,193.22,195.01
ORD016860,2023-11-14,C0628,P008,2,784.45,0.05,1490.46,958.06,532.4
ORD016861,2023-11-14,C0208,P009,4,132.1,0.0,528.4,229.56,298.84
ORD016862,2023-11-14,C0710,P013,4,134.49,0.0,537.96,416.88,121.08
ORD016863,2023-11-14,C0474,P007,4,578.25,0.05,2197.35,1408.36,788.99
ORD016864,2023-11-14,C0618,P009,5,132.1,0.0,660.5,286.95,373.55
ORD016865,2023-11-14,C0513,P031,2,114.14,0.05,216.87,129.32,87.55
ORD016866,2023-11-14,C0667,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD016867,2023-11-14,C0379,P009,3,132.1,0.05,376.48,172.17,204.31
ORD016868,2023-11-14,C0219,P023,5,212.57,0.0,1062.85,698.95,363.9
ORD016869,2023-11-14,C0191,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD016870,2023-11-14,C0600,P003,2,371.58,0.0,743.16,598.68,144.48
ORD016871,2023-11-14,C0146,P016,5,281.79,0.0,1408.95,956.95,452.0
ORD016872,2023-11-14,C0315,P009,5,132.1,0.05,627.48,286.95,340.52
ORD016873,2023-11-14,C0258,P005,2,762.02,0.3,1066.83,721.7,345.13
ORD016874,2023-11-14,C0072,P025,4,467.8,0.0,1871.2,749.52,1121.68
ORD016875,2023-11-15,C0174,P022,4,211.14,0.0,844.56,456.76,387.8
ORD016876,2023-11-15,C0445,P017,5,438.79,0.05,2084.25,1542.35,541.9
ORD016877,2023-11-15,C0504,P008,3,784.45,0.05,2235.68,1437.09,798.59
ORD016878,2023-11-15,C0471,P033,1,713.04,0.0,713.04,383.36,329.68
ORD016879,2023-11-15,C0470,P021,16,101.28,0.05,1539.46,678.88,860.58
ORD016880,2023-11-15,C0039,P007,3,578.25,0.0,1734.75,1056.27,678.48
ORD016881,2023-11-15,C0137,P008,3,784.45,0.0,2353.35,1437.09,916.26
ORD016882,2023-11-15,C0698,P012,2,834.52,0.0,1669.04,832.82,836.22
ORD016883,2023-11-15,C0014,P036,4,556.94,0.0,2227.76,1213.92,1013.84
ORD016884,2023-11-15,C0500,P023,20,212.57,0.05,4038.83,2795.8,1243.03
ORD016885,2023-11-15,C0083,P029,3,255.62,0.0,766.86,399.57,367.29
ORD016886,2023-11-15,C0304,P029,4,255.62,0.0,1022.48,532.76,489.72
ORD016887,2023-11-15,C0453,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD016888,2023-11-15,C0238,P017,5,438.79,0.0,2193.95,1542.35,651.6
ORD016889,2023-11-15,C0563,P036,4,556.94,0.0,2227.76,1213.92,1013.84
ORD016890,2023-11-15,C0006,P039,5,833.41,0.0,4167.05,1843.15,2323.9
ORD016891,2023-11-15,C0739,P027,3,707.82,0.0,2123.46,952.35,1171.11
ORD016892,2023-11-15,C0635,P015,4,296.28,0.0,1185.12,584.84,600.28
ORD016893,2023-11-15,C0659,P025,3,467.8,0.0,1403.4,562.14,841.26
ORD016894,2023-11-15,C0619,P037,1,1005.01,0.05,954.76,440.57,514.19
ORD016895,2023-11-15,C0677,P016,2,281.79,0.0,563.58,382.78,180.8
ORD016896,2023-11-15,C0145,P019,5,793.08,0.0,3965.4,1727.3,2238.1
ORD016897,2023-11-15,C0195,P017,3,438.79,0.0,1316.37,925.41,390.96
ORD016898,2023-11-15,C0725,P010,4,871.26,0.0,3485.04,1621.96,1863.08
ORD016899,2023-11-15,C0624,P009,2,132.1,0.0,264.2,114.78,149.42
ORD016900,2023-11-15,C0598,P014,1,1139.22,0.0,1139.22,492.76,646.46
ORD016901,2023-11-15,C0475,P023,2,212.57,0.0,425.14,279.58,145.56
ORD016902,2023-11-15,C0395,P008,1,784.45,0.0,784.45,479.03,305.42
ORD016903,2023-11-15,C0092,P009,1,132.1,0.05,125.49,57.39,68.1
ORD016904,2023-11-15,C0621,P018,3,366.81,0.0,1100.43,709.53,390.9
ORD016905,2023-11-15,C0073,P007,1,578.25,0.0,578.25,352.09,226.16
ORD016906,2023-11-15,C0596,P001,4,34.67,0.0,138.68,89.04,49.64
ORD016907,2023-11-15,C0236,P035,5,408.66,0.05,1941.14,966.1,975.04
ORD016908,2023-11-15,C0466,P037,3,1005.01,0.0,3015.03,1321.71,1693.32
ORD016909,2023-11-15,C0476,P017,4,438.79,0.05,1667.4,1233.88,433.52
ORD016910,2023-11-15,C0290,P024,4,271.93,0.0,1087.72,554.96,532.76
ORD016911,2023-11-15,C0064,P016,2,281.79,0.0,563.58,382.78,180.8
ORD016912,2023-11-15,C0683,P035,4,408.66,0.0,1634.64,772.88,861.76
ORD016913,2023-11-15,C0388,P029,1,255.62,0.0,255.62,133.19,122.43
ORD016914,2023-11-15,C0399,P031,4,114.14,0.05,433.73,258.64,175.09
ORD016915,2023-11-15,C0207,P009,2,132.1,0.0,264.2,114.78,149.42
ORD016916,2023-11-15,C0209,P006,4,359.35,0.0,1437.4,920.44,516.96
ORD016917,2023-11-15,C0309,P018,1,366.81,0.05,348.47,236.51,111.96
ORD016918,2023-11-16,C0089,P002,4,771.3,0.05,2930.94,1483.48,1447.46
ORD016919,2023-11-16,C0661,P016,4,281.79,0.0,1127.16,765.56,361.6
ORD016920,2023-11-16,C0277,P036,1,556.94,0.05,529.09,303.48,225.61
ORD016921,2023-11-16,C0379,P020,5,927.11,0.05,4403.77,2063.4,2340.37
ORD016922,2023-11-16,C0015,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD016923,2023-11-16,C0624,P034,2,785.69,0.0,1571.38,844.84,726.54
ORD016924,2023-11-16,C0374,P004,1,245.85,0.0,245.85,124.0,121.85
ORD016925,2023-11-16,C0544,P019,3,793.08,0.0,2379.24,1036.38,1342.86
ORD016926,2023-11-16,C0410,P021,1,101.28,0.0,101.28,42.43,58.85
ORD016927,2023-11-16,C0045,P033,1,713.04,0.0,713.04,383.36,329.68
ORD016928,2023-11-16,C0532,P001,25,34.67,0.05,823.41,556.5,266.91
ORD016929,2023-11-16,C0281,P004,1,245.85,0.05,233.56,124.0,109.56
ORD016930,2023-11-16,C0037,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD016931,2023-11-16,C0106,P016,2,281.79,0.0,563.58,382.78,180.8
ORD016932,2023-11-16,C0460,P039,1,833.41,0.0,833.41,368.63,464.78
ORD016933,2023-11-16,C0039,P021,4,101.28,0.0,405.12,169.72,235.4
ORD016934,2023-11-16,C0572,P038,3,89.86,0.05,256.1,115.14,140.96
ORD016935,2023-11-16,C0394,P007,5,578.25,0.05,2746.69,1760.45,986.24
ORD016936,2023-11-16,C0109,P033,3,713.04,0.0,2139.12,1150.08,989.04
ORD016937,2023-11-16,C0289,P017,1,438.79,0.0,438.79,308.47,130.32
ORD016938,2023-11-16,C0508,P023,2,212.57,0.05,403.88,279.58,124.3
ORD016939,2023-11-16,C0750,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD016940,2023-11-16,C0331,P020,5,927.11,0.0,4635.55,2063.4,2572.15
ORD016941,2023-11-16,C0353,P008,5,784.45,0.0,3922.25,2395.15,1527.1
ORD016942,2023-11-16,C0336,P016,3,281.79,0.0,845.37,574.17,271.2
ORD016943,2023-11-16,C0569,P017,1,438.79,0.05,416.85,308.47,108.38
ORD016944,2023-11-16,C0597,P019,4,793.08,0.0,3172.32,1381.84,1790.48
ORD016945,2023-11-16,C0573,P027,4,707.82,0.0,2831.28,1269.8,1561.48
ORD016946,2023-11-16,C0740,P034,4,785.69,0.0,3142.76,1689.68,1453.08
ORD016947,2023-11-16,C0466,P029,4,255.62,0.0,1022.48,532.76,489.72
ORD016948,2023-11-16,C0746,P033,3,713.04,0.05,2032.16,1150.08,882.08
ORD016949,2023-11-16,C0534,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD016950,2023-11-16,C0418,P018,2,366.81,0.0,733.62,473.02,260.6
ORD016951,2023-11-16,C0391,P034,8,785.69,0.05,5971.24,3379.36,2591.88
ORD016952,2023-11-16,C0566,P040,4,132.54,0.0,530.16,291.64,238.52
